식당(ID),식당명,지점명,지역명,어워드정보설명,(RTI)지수,온라인화진행여부,수용태세지수,인기도,트립어드바이저평점,씨트립평점,네이버평점
111413,알렉스더커피,성북점,성북구,블루리본(2021),4.3220888,N,0.229,0.33,,,4.25
112274,볼트스테이크하우스,,강남구,"미쉐린 가이드(2021),미쉐린 가이드(2022)",4.3507135,N,0.283,0.33,,,4.25
115336,뉴욕바닷가재,신월본점,양천구,안심식당(2020),3.896081,N,0.233,0.33,,,4.25
115937,명인갈비,,마포구,안심식당(2020),4.4074965,N,0.305,0.33,,,4.25
131364,육찡어하우스,응암시장점,은평구,안심식당(2020),4.1261954,Y,0.232,0.06,,,4.25
132631,장수삼계탕,,종로구,안심식당(2020),4.2105918,Y,0.232,0.13,,,4.25
133294,굴전문 삼겹 오리,,중랑구,안심식당(2020),4.2182591,N,0.263,0.14,,,4.25
135608,서울 매운탕,,종로구,안심식당(2020),4.0960347,Y,0.377,0.28,,,4.25
136565,부산식당,,종로구,블루리본(2021),4.3066783,Y,0.361,0.33,4.5,,4.25
138513,스시웨이,은평점,은평구,안심식당(2020),4.3952619,N,0.231,0.33,,,4.25
147693,전주이모네집,,종로구,안심식당(2020),1.0501897,N,0.215,,,,4.25
149400,통영굴밥,,종로구,안심식당(2020),4.2939754,N,0.216,0.24,,,4.25
154944,흥진옥,,종로구,블루리본(2021),4.2186724,N,0.216,0.33,,,4.25
770995,광남수사,,마포구,"모범음식점(2016),안심식당(2020)",4.1829166,N,0.262,0.11,,,4.25
12268,양반댁,,종로구,"모범음식점(2007),안심식당(2020)",4.0943881,N,0.298,0.33,,,4.24
12432,석파랑,,종로구,"모범음식점(2007),블루리본(2021),안심식당(2020)",3.9671366,N,0.326,0.67,3,4.6,4.24
12454,이구갈비,,중구,모범음식점(2009),4.2404527,N,0.297,0.17,,,4.24
12506,한옥집 김치찜,서대문 본점,서대문구,"모범음식점(2011),안심식당(2020)",4.4131524,Y,0.329,0.33,,,4.24
12544,국가대패,북가좌점,서대문구,모범음식점(2014),4.398549,N,0.314,0.04,,,4.24
12581,해태식당,,관악구,"모범음식점(2018),블루리본(2021),안심식당(2020)",4.0121707,Y,0.449,0.33,5,,4.24
12616,빕스,도곡역점,강남구,모범음식점(2010),4.4379924,Y,0.328,0.33,4.5,,4.24
12630,금강산,,송파구,모범음식점(2007),4.1052198,N,0.197,0.16,,,4.24
12649,아차산닭국수,,광진구,모범음식점(2012),4.2488075,N,0.264,0.33,,,4.24
12679,김씨네 돌솥밥순두부,,송파구,모범음식점(2007),4.1429042,N,0.295,0.33,,,4.24
12686,석촌옛터,송파본점,송파구,모범음식점(2008),4.3647331,N,0.295,0.33,3,,4.24
12847,유진반점,,은평구,모범음식점(2009),3.7800006,N,0.281,0.09,,,4.24
12912,은평 참숯갈비(별관),,은평구,모범음식점(2009),4.0480348,Y,0.306,0.3,,,4.24
12924,꽃향기샤브샤브&뷔페,,강서구,모범음식점(2015),4.321301,N,0.278,0.33,,,4.24
12929,서강8경 율도,,마포구,모범음식점(2016),4.0148934,Y,0.295,0.29,5,,4.24
12940,임진강민물장어,,강서구,"모범음식점(2008),블루리본(2021),안심식당(2020)",4.0836202,N,0.248,0.33,5,,4.24
12956,본죽,목동파리공원점,양천구,"모범음식점(2016),안심식당(2020)",4.2595174,N,0.293,0.06,,,4.24
12993,산야초 닭한마리,,송파구,모범음식점(2016),3.8920788,Y,0.44,0.27,5,,4.24
13000,해물명가아구찜,먹골역점,중랑구,"모범음식점(2016),안심식당(2020)",4.3351358,N,0.316,0.33,,,4.24
13098,봉추찜닭,교대역점,서초구,모범음식점(2007),4.1800517,N,0.263,0.33,,,4.24
13100,라이홍,,성동구,모범음식점(2015),3.6305425,N,0.282,0.33,5,,4.24
13119,초우마을,,동대문구,모범음식점(2001),3.7236885,N,0.245,0.33,4,,4.24
13209,돈까스잔치,동빙고점,용산구,모범음식점(2010),4.139968,N,0.328,0.33,,,4.24
13214,청국장과 보리밥,강동점,강동구,모범음식점(2015),4.1738576,Y,0.501,0.33,,,4.24
13248,양촌리화로구이,,양천구,"모범음식점(2012),안심식당(2020)",4.53515,N,0.217,,,,4.24
13259,지중해참치,직영본점,마포구,"모범음식점(2009),안심식당(2020)",4.2108522,N,0.295,0.23,3.5,,4.24
13270,완산골명가,일원점,강남구,모범음식점(2010),4.2949378,N,0.262,0.08,,,4.24
13329,손큰할매순대국,증산동점,은평구,모범음식점(2020),4.0298398,N,0.262,0.03,,,4.24
13397,원할머니국수보쌈,제2롯데월드점,송파구,모범음식점(2020),4.2370836,N,0.232,0.33,,,4.24
13412,샤브미 홈플러스,강서점,강서구,"모범음식점(2016),안심식당(2020)",4.0749414,Y,0.297,0.33,,,4.24
13425,혜화면옥,,성북구,모범음식점(2015),4.124331,N,0.328,0.33,,,4.24
13510,임진강장어부락,본점,은평구,모범음식점(2009),4.2202866,N,0.262,0.06,,,4.24
13622,삼보성,,마포구,"모범음식점(2016),안심식당(2020)",4.1573702,N,0.328,0.2,,,4.24
13690,마산아구꽃게해물전문점,,구로구,모범음식점(2002),4.0657093,Y,0.279,0.13,,,4.24
13701,금홍,,강남구,모범음식점(2017),3.7653663,N,0.328,0.28,,,4.24
13906,웨스턴차이나,,용산구,모범음식점(2003),4.079978,N,0.263,0.33,,,4.24
13907,마포숯불갈비,,강남구,"모범음식점(2010),블루리본(2021)",4.1161976,Y,0.296,0.33,4,,4.24
14000,원조소금구이,제2호점,강남구,모범음식점(2014),3.7501528,N,0.247,0.06,,,4.24
14021,지이오,,중구,모범음식점(2012),3.7912519,N,0.297,0.01,,,4.24
14066,보쌈과삼계탕,,광진구,모범음식점(2015),4.1972551,Y,0.307,0.17,,,4.24
14130,유성한우촌,,서대문구,모범음식점(2004),4.2478865,Y,0.345,0.33,,,4.24
14257,장어명가,,구로구,모범음식점(2007),3.8416638,N,0.263,0.33,,,4.24
14275,대관령가는길,,은평구,"모범음식점(2016),안심식당(2020)",3.9692126,Y,0.408,0.33,,,4.24
14358,하노이의아침,상암점,마포구,"모범음식점(2014),안심식당(2020)",4.1504508,N,0.213,0.33,,,4.24
14359,원조청기와숯불갈비,,마포구,"모범음식점(2010),안심식당(2020)",4.0604958,N,0.263,0.33,3,,4.24
14380,옛날집,,강남구,모범음식점(2010),4.1975811,Y,0.408,0.33,,,4.24
14411,오미가,,강남구,모범음식점(2010),4.2249915,Y,0.28,0.33,4,,4.24
14440,명동전가,,강서구,모범음식점(2016),4.2574033,N,0.247,0.04,,,4.24
14445,뚱가의정부부대찌개,가락점,송파구,모범음식점(2007),4.2317148,N,0.263,0.33,,,4.24
14570,이천영양돌솥밥,,종로구,안심식당(2020),3.9706825,Y,0.392,0.11,5,,4.24
14586,오수사 횟집,,종로구,"모범음식점(2015),안심식당(2020)",3.7106289,N,0.231,0.1,,,4.24
14638,우정낙지,,노원구,모범음식점(2002),4.2186724,N,0.263,0.33,,,4.24
14690,명돈가참숯갈비,,강서구,"모범음식점(2012),안심식당(2020)",4.3128294,N,0.311,0.33,,,4.24
14709,한우가(함흥면옥),,노원구,모범음식점(2018),4.0400617,Y,0.457,0.33,,,4.24
14732,광양불고기,수서점,강남구,모범음식점(2019),3.8809048,N,0.327,0.18,,,4.24
14785,백가신흥정육식당,,송파구,모범음식점(2008),4.2569189,N,0.276,0.33,,,4.24
14872,거제지심도,대치점,강남구,모범음식점(2014),4.0999873,Y,0.279,0.13,,,4.24
14883,임고집한우,본점,강남구,모범음식점(2010),3.8661627,N,0.248,0.33,,,4.24
14940,뽕잎사랑샤브샤브칼국수보쌈,씨티렉스점,금천구,모범음식점(2010),4.1805217,N,0.248,0.33,,,4.24
14983,대가 순대국,,중랑구,모범음식점(2006),4.1466988,N,0.248,0.2,,,4.24
14999,역촌왕돈까스,역촌본점,은평구,모범음식점(2009),4.20422,N,0.276,0.33,,,4.24
15001,평양면옥,,중구,"모범음식점(2001),미쉐린 가이드(2021),미쉐린 가이드(2022),블루리본(2021)",4.1442967,N,0.326,0.33,4,,4.24
15020,신원복집,,마포구,"모범음식점(2009),안심식당(2020)",3.9821396,N,0.262,0.33,5,,4.24
15065,아야진생태찌개,본점,강남구,"모범음식점(2010),블루리본(2021)",4.221809,Y,0.328,0.33,3.5,,4.24
15139,대청마루,,종로구,모범음식점(2008),3.9802002,N,0.263,0.21,,,4.24
15149,탐라도회,,노원구,모범음식점(2008),3.9447894,N,0.282,0.33,,,4.24
15192,싱글벙글 복어,종로점,종로구,"모범음식점(2007),안심식당(2020)",4.0943741,N,0.263,0.33,4,,4.24
15211,흥수갈비,본점,은평구,"모범음식점(2016),안심식당(2021)",4.1484871,Y,0.28,0.31,,,4.24
15229,통나무집,,은평구,"모범음식점(2016),안심식당(2020)",4.08266,N,0.296,0.28,,,4.24
15230,화수목,,마포구,"모범음식점(2009),안심식당(2020)",4.0970748,Y,0.312,0.33,,,4.24
15283,만석장,롯데몰김포공항점,강서구,모범음식점(2017),4.0815419,N,0.309,0.33,,,4.24
29114,부여집,,영등포구,"모범음식점(2012),안심식당(2020)",4.2680815,Y,0.317,0.33,4,,4.24
35566,한야지포크,,영등포구,안심식당(2020),4.0974323,N,0.216,0.3,,,4.24
36666,옥과한우촌,롯데백화점영등포점,영등포구,"안심식당(2020),위생등급제 지정업소(2019)",4.1630612,Y,0.434,0.06,,,4.24
40508,충무집,,중구,블루리본(2021),4.2608184,N,0.235,0.33,,,4.24
42741,수엔190,,중구,블루리본(2021),4.1716854,Y,0.183,0.33,,,4.24
43859,이나니와요스케,시청점,중구,미쉐린 가이드(2021),4.7161887,N,0.266,0.33,,,4.24
44619,목멱산방,본점,중구,블루리본(2021),4.0669039,N,0.233,0.33,4,,4.24
52092,바른정육식당,,강남구,모범음식점(2021),4.1516695,Y,0.232,0.14,,,4.24
53016,어전,,강동구,안심식당(2020),4.2549572,Y,0.36,0.08,,,4.24
53296,취원,,강남구,모범음식점(2021),4.0746253,Y,0.233,0.33,3.5,,4.24
55480,새벽집,청담동점,강남구,블루리본(2021),4.1687655,Y,0.393,0.33,4,,4.24
56182,꽃지,삼성점,강남구,블루리본(2021),4.3130958,Y,0.407,0.33,,,4.24
56866,오돌이생삼겹,본점,광진구,안심식당(2020),4.0946389,N,0.215,0.07,,,4.24
58149,이닝,,강남구,블루리본(2021),4.265812,Y,0.235,0.33,3,,4.24
60656,농협안심한우마을,길동사거리점,강동구,안심식당(2020),4.2001157,N,0.269,0.33,,,4.24
62566,파스타130,,강동구,안심식당(2020),4.0353712,Y,0.281,0.18,,,4.24
78954,신의주찹쌀순대,도봉구청점,도봉구,모범음식점(2021),4.2574033,N,0.2,0.04,,,4.24
88170,삼백돈 돈가츠,중앙대점,동작구,안심식당(2020),4.1679937,N,0.201,0.33,,,4.24
89221,예촌,,마포구,안심식당(2020),4.3435074,N,0.272,0.26,,,4.24
89542,혼다라멘,구의점,광진구,안심식당(2020),4.206011,Y,0.233,0.33,,,4.24
92334,본가스시,현대백화점신촌점,서대문구,안심식당(2021),3.7179085,N,0.215,0.13,,,4.24
92525,미정비빔밥,신세계백화점 강남점,서초구,안심식당(2020),4.0464746,Y,0.182,0.01,,,4.24
95102,메종드조에,강남점,강남구,블루리본(2021),4.2864721,Y,0.233,0.33,,,4.24
95158,무교동낙지,,마포구,안심식당(2020),4.2105918,Y,0.36,0.13,,,4.24
95512,오스테리아 꼬또,압구정점,강남구,블루리본(2021),4.3764672,N,0.281,0.33,,,4.24
99374,시실리,,마포구,블루리본(2021),4.1986213,N,0.216,0.32,,,4.24
100750,방배골 숯불갈비,,서초구,안심식당(2020),3.7344011,N,0.2,0.14,,,4.24
101990,라리에또,한양대점,성동구,모범음식점(2022),4.256239,N,0.235,0.33,,,4.24
106777,돈가스신사,,서초구,안심식당(2020),4.1937616,N,0.216,0.21,,,4.24
109327,덕인관,신세계백화점강남점,서초구,안심식당(2020),4.2079755,N,0.151,0.33,,,4.24
110667,다오래골뱅이,,양천구,안심식당(2020),4.4158883,Y,0.263,0.33,,,4.24
114660,오스테리아샘킴,,마포구,블루리본(2021),4.2226326,N,0.216,0.33,,,4.24
117998,명화원,,용산구,블루리본(2021),4.2212075,N,0.216,0.33,4.5,,4.24
125113,존쿡델리미트더샤퀴테리아,,용산구,블루리본(2021),4.2222864,N,0.235,0.33,,,4.24
132474,이가네바지락칼국수,,중랑구,안심식당(2020),4.1627757,N,0.216,0.33,,,4.24
134340,먹골솥뚜껑생삼겹살,,중랑구,안심식당(2020),4.2653015,N,0.248,0.33,,,4.24
134535,동대문닭한마리,,중랑구,안심식당(2020),4.2574033,N,0.215,0.04,,,4.24
134797,어바웃샤브,대학로점,종로구,안심식당(2020),3.7558176,N,0.235,0.33,4,,4.24
137587,가츠라,상봉홈플러스점,중랑구,안심식당(2020),4.1872751,N,0.216,0.33,3,,4.24
137591,명동칼국수샤브냉면,상봉점,중랑구,안심식당(2020),4.2376174,N,0.216,0.33,,,4.24
138552,등촌샤브칼국수,역촌점,은평구,안심식당(2020),4.1769228,Y,0.233,0.33,,,4.24
141453,명태어장,불광점,은평구,모범음식점(2021),4.3469203,N,0.281,0.26,,,4.24
149663,진아춘,,종로구,블루리본(2021),4.1775565,N,0.216,0.33,,,4.24
151690,더 키친750,,종로구,안심식당(2020),4.538288,N,0.275,0.33,,,4.24
156647,한육감,광화문 D타워점,종로구,블루리본(2021),4.2945343,N,0.231,0.33,4,,4.24
651588,필동면옥,,중구,"모범음식점(2001),미쉐린 가이드(2021),미쉐린 가이드(2022),블루리본(2021)",4.1394606,N,0.291,0.33,4.5,,4.24
777768,연길왕꼬치,,광진구,모범음식점(2015),4.1914047,N,0.294,0.17,,,4.24
784773,부여집,,영등포구,안심식당(2020),4.1474386,Y,0.27,0.33,4,,4.24
785672,고산면옥함흥냉면,,은평구,"모범음식점(2009),안심식당(2020)",4.128953,Y,0.28,0.23,,,4.24
793845,통나무집,,은평구,"모범음식점(2016),안심식당(2020)",4.08266,N,0.296,0.28,,,4.24
818637,고향옥 얼큰순대국,구파발점,은평구,모범음식점(2020),4.2730575,Y,0.309,0.33,,,4.24
12277,경회루,,노원구,모범음식점(2015),4.3836841,N,0.328,0.33,,,4.23
12288,동해도,본점,영등포구,모범음식점(2004),4.3432036,N,0.303,0.43,4,,4.23
12439,아바이토종순대국,중계본점,노원구,모범음식점(2008),4.2409719,N,0.262,0.1,,,4.23
12579,미유끼,,서초구,모범음식점(2007),4.0280349,Y,0.308,0.33,5,,4.23
12765,안동장,,중구,"모범음식점(2012),블루리본(2021)",4.2396076,N,0.282,0.33,,,4.23
12801,다함닭갈비,,중랑구,"모범음식점(2007),안심식당(2020)",4.3069584,N,0.328,0.33,,,4.23
12848,금용각,,광진구,모범음식점(1999),4.1322165,N,0.266,0.17,,,4.23
12863,유정식당,,중구,모범음식점(2007),4.0968836,N,0.263,0.33,,,4.23
12876,희래등,,동작구,안심식당(2020),3.846043,N,0.311,0.33,4,,4.23
12893,서초원,,서초구,모범음식점(2003),4.1277593,N,0.328,0.28,,,4.23
12910,한촌설렁탕,면목용마점,중랑구,모범음식점(2016),4.3506633,N,0.315,0.22,,,4.23
12944,색동저고리,마포점,마포구,"모범음식점(2013),안심식당(2020)",3.9123317,N,0.311,0.33,,,4.23
12979,전주 명품 콩나물국밥,수유점,강북구,모범음식점(2018),3.76183,N,0.247,0.14,,,4.23
13085,홍천화로숯불구이,,광진구,"모범음식점(2010),안심식당(2020)",4.1852561,N,0.298,0.02,,,4.23
13129,짬뽕타임,가양점,강서구,모범음식점(2018),4.2394237,Y,0.326,0.33,,,4.23
13155,청산별곡,발산점,강서구,"모범음식점(2013),안심식당(2020)",4.2938532,N,0.278,0.33,4.5,,4.23
13328,진대감,방이점,송파구,모범음식점(2014),4.1552812,N,0.328,0.33,2.5,,4.23
13385,전원주의손큰할매순대국,국민대점,성북구,모범음식점(2015),4.2746531,Y,0.264,0.1,,,4.23
13507,횡성목장,,노원구,모범음식점(2012),4.129984,Y,0.407,0.04,,,4.23
13537,본가가마솥설렁탕,목동점,양천구,모범음식점(2005),3.784792,N,0.167,,,,4.23
13570,성민양꼬치,,서초구,모범음식점(2003),3.887686,N,0.263,0.33,,,4.23
13637,김명자굴국밥,북창점,중구,모범음식점(2019),4.3252185,N,0.299,0.22,,,4.23
13676,원조마포참숯불갈비,,동작구,"모범음식점(2012),안심식당(2020)",4.0459121,Y,0.264,0.19,,,4.23
13706,오발탄,충무로점,중구,모범음식점(2011),4.2359099,N,0.311,0.33,,,4.23
13745,동원참치,마포롯데캐슬점,마포구,"모범음식점(2010),안심식당(2020)",3.9068344,Y,0.311,0.18,,,4.23
13798,동해세수대야동태탕,상봉점,중랑구,모범음식점(2017),4.2963044,N,0.294,0.19,,,4.23
13919,옥천집,,양천구,모범음식점(2014),4.2656821,N,0.263,0.33,,,4.23
14002,고을숯불갈비,시흥본점,금천구,모범음식점(2009),4.1775893,N,0.247,0.19,,,4.23
14005,대호정,,금천구,모범음식점(2015),4.1831943,Y,0.308,0.33,,,4.23
14007,삿뽀로,창동점,도봉구,"모범음식점(2012),안심식당(2020)",3.8785459,N,0.28,0.33,,,4.23
14015,왕가설농탕,영등포점,영등포구,모범음식점(2010),4.3534923,Y,0.316,0.33,,,4.23
14057,놀부부대찌개,고덕역점,강동구,"모범음식점(2011),안심식당(2020)",4.2595457,Y,0.359,0.14,,,4.23
14126,김인옥의충정로함흥냉면,,서대문구,모범음식점(2009),4.1937616,N,0.213,0.21,,,4.23
14169,닭누리정,,송파구,모범음식점(2008),4.2409719,N,0.262,0.1,,,4.23
14171,등촌샤브칼국수,문정점,송파구,모범음식점(2019),4.0822333,N,0.263,0.33,4,,4.23
14290,예가낙지마을,,강남구,모범음식점(2016),4.3003834,Y,0.345,0.22,,,4.23
14326,양가,오금점,송파구,모범음식점(2018),4.1508777,N,0.263,0.33,,,4.23
14330,목우촌한우명가,,마포구,모범음식점(2009),4.1797194,Y,0.408,0.33,,,4.23
14361,육풍,문정법조단지점,송파구,모범음식점(2018),4.4602155,N,0.352,0.33,,,4.23
14372,강촌철판스테이크부대찌개,,양천구,"모범음식점(2012),안심식당(2020)",3.8250312,N,0.263,0.21,,,4.23
14397,송정민물장어구이,,중구,모범음식점(2001),4.1709095,N,0.291,0.18,4,,4.23
14404,가마솥순대,,서대문구,모범음식점(2004),4.3708797,N,0.284,0.2,,,4.23
14563,콩두,,중랑구,모범음식점(2017),4.215683,N,0.263,0.33,,,4.23
14617,상지원,,서초구,모범음식점(2006),4.2357773,N,0.248,0.03,,,4.23
14739,풍원식당,,종로구,모범음식점(2015),3.773019,N,0.262,0.01,,,4.23
14832,군산해물탕,,강북구,모범음식점(2006),4.1010471,N,0.261,0.33,,,4.23
14841,거보주회관,,광진구,모범음식점(1998),4.1558955,Y,0.28,0.33,,,4.23
14910,신안갯뻘낙지,,관악구,"모범음식점(2018),안심식당(2020)",4.2992086,Y,0.34,0.22,,,4.23
15017,안동찜닭 해물떡찜 ,,강남구,모범음식점(2016),4.2298237,N,0.263,0.33,,,4.23
15027,용상중화요리,,노원구,모범음식점(2020),4.1069683,Y,0.31,0.33,,,4.23
15106,용금옥,,종로구,"모범음식점(2009),미쉐린 가이드(2021),미쉐린 가이드(2022),블루리본(2021)",4.3030471,Y,0.442,0.33,4,,4.23
15114,김가네설렁탕,,강서구,모범음식점(2002),4.1151166,Y,0.322,0.36,,4,4.23
15156,야래향,본점,은평구,"모범음식점(2015),안심식당(2020)",4.3779739,N,0.337,0.33,,,4.23
15302,뽕쉡,,노원구,모범음식점(2020),4.0492843,Y,0.298,0.18,,,4.23
15337,중화요리 용,,금천구,모범음식점(2015),3.8803706,N,0.212,0.01,,,4.23
29154,대문점,,영등포구,블루리본(2021),4.3802172,Y,0.282,0.36,4.5,,4.23
29199,한우진곰탕,,영등포구,안심식당(2020),4.4773604,Y,0.274,0.27,,,4.23
35581,장수메밀제면,,영등포구,안심식당(2020),4.2019348,N,0.174,0.33,,,4.23
36151,수정생태,,영등포구,블루리본(2021),4.1152717,Y,0.257,0.14,,,4.23
38459,삼씨오화,여의도점,영등포구,안심식당(2020),4.3288246,N,0.231,0.33,,,4.23
39154,생고기스톤하우스,직영점,영등포구,안심식당(2020),4.2426638,Y,0.421,0.33,,,4.23
44130,충무로 쭈꾸미불고기,충무로본점,중구,"미쉐린 가이드(2021),블루리본(2021)",4.1808385,N,0.25,0.33,4,,4.23
52048,포도식당,,강남구,블루리본(2021),4.2478365,N,0.248,0.33,,,4.23
56237,신사면옥,,강남구,블루리본(2021),4.2895054,Y,0.407,0.33,,,4.23
60808,타이펑,,관악구,안심식당(2020),4.1799173,Y,0.233,0.33,,,4.23
62394,아오키돈부리,,광진구,안심식당(2020),4.0083269,Y,0.264,0.03,,,4.23
90312,지리산정육식당,구의점,광진구,안심식당(2020),4.0974323,N,0.216,0.3,,,4.23
92245,버터핑거팬케익스,청담점,강남구,블루리본(2021),4.1974461,N,0.216,0.33,,,4.23
95062,장갈비,,서초구,안심식당(2020),4.1516695,Y,0.36,0.14,,,4.23
96594,와라쿠,,강남구,블루리본(2021),4.1033125,Y,0.262,0.34,5,4,4.23
104804,삼선교골목냉면,,성북구,모범음식점(2021),4.2768727,N,0.216,0.33,,,4.23
105698,참복집,,마포구,안심식당(2020),4.0742586,Y,0.233,0.33,,,4.23
117915,명륜진사갈비,신월점,양천구,안심식당(2020),4.2109215,N,0.214,0.33,,,4.23
123510,이태원숯불구이,,용산구,블루리본(2021),4.1926694,N,0.245,0.33,,,4.23
126008,르 사이트,,강남구,블루리본(2021),4.4114397,N,0.258,0.33,,,4.23
131295,이차돌,연신내점,은평구,안심식당(2020),4.3792334,N,0.233,0.33,,,4.23
141340,화통본가,,종로구,안심식당(2020),4.4949304,N,0.235,0.33,,,4.23
159494,효제금마루,,종로구,안심식당(2020),4.2613579,N,0.245,0.33,,,4.23
766606,춘향골남원추어탕,서대문구청점,서대문구,"모범음식점(2011),안심식당(2020)",2.9958425,Y,0.264,,,,4.23
771743,이화원,,서대문구,모범음식점(2011),4.2357229,N,0.305,0.34,3.5,4,4.23
785499,착한낙지,송파점,송파구,모범음식점(2019),4.194484,N,0.295,0.33,,,4.23
12478,이강분무교동낙지나라,본점,중랑구,모범음식점(2015),4.3121054,N,0.263,0.33,3,,4.22
12596,낙산냉면,,종로구,모범음식점(2011),4.4068016,N,0.28,0.33,5,,4.22
12601,토담골,논현점,강남구,모범음식점(2010),4.2046144,Y,0.427,0.33,4.5,,4.22
12886,강서복집,본점,강서구,"모범음식점(2008),안심식당(2020)",4.2722126,Y,0.313,0.33,4,,4.22
12936,한우와바다,,성동구,모범음식점(2017),3.795022,N,0.212,0.03,,,4.22
13029,능동국시,,광진구,"모범음식점(2019),안심식당(2020)",4.4625153,N,0.287,0.33,,,4.22
13041,진 곰,,중구,모범음식점(2012),4.1164935,N,0.294,0.07,,,4.22
13060,일화성,,서대문구,모범음식점(2004),4.1727755,N,0.248,0.29,,,4.22
13138,T.G.I.프라이데이스,김포공항점,강서구,"모범음식점(2015),안심식당(2020)",4.4743601,N,0.278,0.33,,,4.22
13414,더두툼생고기,,강동구,"모범음식점(2014),안심식당(2020)",3.9673253,N,0.28,0.33,,,4.22
13467,더드림,선릉점,강남구,모범음식점(2016),4.2501668,N,0.298,0.33,,,4.22
13574,미도,,성동구,모범음식점(2011),4.1928373,Y,0.436,0.33,,,4.22
13600,진짜루,,노원구,모범음식점(2020),3.76183,N,0.262,0.14,,,4.22
13628,옥류헌,,강북구,"모범음식점(2009),블루리본(2021)",3.6712074,N,0.248,0.33,3.5,,4.22
13646,단스시,논현점,강남구,모범음식점(2015),3.9780406,Y,0.23,0.33,3.5,,4.22
13693,청진동 해장국,,금천구,모범음식점(2013),3.9704689,Y,0.329,0.03,,,4.22
13771,수서골목냉면,,강남구,모범음식점(2010),3.8838269,N,0.263,0.33,,,4.22
13814,구구향훠궈,,동작구,"모범음식점(2020),안심식당(2020)",4.1856557,Y,0.312,0.33,,,4.22
13888,미각,가산점,금천구,모범음식점(2010),4.1952193,Y,0.28,0.33,,,4.22
13894,양소원,,영등포구,모범음식점(2011),4.3641836,Y,0.288,0.28,,,4.22
13895,안시성,,노원구,모범음식점(2002),4.2003919,N,0.263,0.33,,,4.22
13913,황톳길,,마포구,"모범음식점(2009),안심식당(2020)",4.1822966,N,0.299,0.27,4,,4.22
13917,서귀포오분작전복뚝배기,,서초구,모범음식점(2003),4.2306995,N,0.248,0.33,,,4.22
13961,어양,,송파구,모범음식점(2007),4.0403352,N,0.276,0.27,4,,4.22
14081,길조,,강동구,"모범음식점(2012),안심식당(2020)",4.4859506,Y,0.328,0.33,,,4.22
14116,강산복집,,중구,모범음식점(2001),4.234828,N,0.262,0.14,,,4.22
14123,마산아구찜,,용산구,모범음식점(2012),4.1592593,N,0.263,0.22,,,4.22
14214,남극회관,,은평구,모범음식점(2009),4.2587218,N,0.262,0.11,,,4.22
14544,챠이니,,강북구,모범음식점(2011),4.1450325,Y,0.265,0.21,,,4.22
14652,지호한방삼계탕,수락산역점,노원구,모범음식점(2019),4.0697074,Y,0.297,0.33,,,4.22
14710,행복전집,,중구,모범음식점(2016),4.1895591,N,0.262,0.13,,,4.22
14737,곽만근갈비탕,수유점,강북구,모범음식점(2018),4.3442039,N,0.296,0.26,,,4.22
14819,바다양푼이찌개마을,마포상암점,마포구,"모범음식점(2017),안심식당(2020)",3.976711,Y,0.264,0.07,,,4.22
14835,임가네해물천국,,마포구,"모범음식점(2010),안심식당(2020)",3.8317991,N,0.294,0.17,,,4.22
14860,우리집맛집,,송파구,모범음식점(2008),4.1074265,Y,0.44,0.26,,,4.22
15108,갯마을,,송파구,모범음식점(2016),4.0846202,N,0.295,0.33,,,4.22
15118,제주바당,,양천구,"모범음식점(2013),안심식당(2020)",4.0820267,N,0.278,0.18,,,4.22
15147,송림각,,도봉구,"모범음식점(2002),안심식당(2020)",4.1340883,N,0.286,0.03,,,4.22
15151,김순옥들내음,본점,강서구,모범음식점(2009),4.1590766,Y,0.312,0.33,,,4.22
15175,유다까 회전초밥전문점,방배점,서초구,모범음식점(2012),4.1207691,N,0.311,0.33,5,,4.22
15201,송쉐프,,송파구,모범음식점(2018),3.8859282,N,0.263,0.33,,,4.22
15300,닐리,고덕점,강동구,"모범음식점(2016),안심식당(2020)",4.0508797,N,0.278,0.23,,,4.22
29250,놀부부대찌개앤철판구이,영등포타임스퀘어점,영등포구,위생등급제 지정업소(2020),4.2187465,Y,0.516,0.33,,,4.22
36956,바지락칼국수,,영등포구,안심식당(2020),4.3088912,Y,0.281,0.33,3.5,,4.22
41040,라칸티나,,중구,블루리본(2021),4.3868905,N,0.216,0.33,4.5,,4.22
43713,부산갈매기,,중구,블루리본(2021),4.1838861,N,0.235,0.33,4.5,,4.22
43762,전주선비빔,,중구,안심식당(2021),3.773019,N,0.215,0.01,,,4.22
46290,서정적 살롱,,송파구,블루리본(2021),4.4382891,Y,0.336,0.33,,,4.22
51904,24시푸주옥도가니탕,,강서구,"모범음식점(2012),안심식당(2020)",4.1495948,N,0.201,0.33,4,,4.22
57278,곱창이야기,강변점,광진구,안심식당(2020),4.2020146,Y,0.397,0.33,,,4.22
58140,놀부부대찌개,,강동구,안심식당(2020),4.1810571,N,0.216,0.26,,,4.22
58189,미향,건대스타시티점,광진구,안심식당(2020),1.0501897,N,0.215,,,,4.22
58438,담꼬 직화구이정식,,광진구,안심식당(2020),4.2444725,Y,0.269,0.33,,,4.22
65614,강남면옥,광장점,광진구,안심식당(2020),4.3243999,Y,0.279,0.33,,,4.22
65988,삼락,대방점,동작구,안심식당(2020),4.2587218,N,0.215,0.11,,,4.22
